ID,Chain Name,DC Address,Customer Code
522,ABRL Hyper,"1943 Thane Thane More Mega Store,Survey No.23&24 ,Hissa No.1&2, Godhbunder Road,Chitalsar,Manpada, Thane,Maharashtra",MH/0015
273,Reliance Fresh,"Distribution Centre 19/8, Mile Stone Bhojpur Road Village Chhan , SAD Warehouse, Bhopal, Madhya Pradesh - 462003",MP/0058
274,Reliance Fresh,"Distribution Centre 103/106 GIDC Naroda , , Ahmedabad, Gujarat - 382330",GJ/0052-002
275,Reliance Fresh,"Distribution Centre Plot No -B-192 Road no 9F , VKI Jaipur, Jaipur, Rajasthan - 302013",RJ/0054-001
276,Reliance Fresh,"Reliance Market Division B-33-152/1 National Highway 1 Jalandhar Bypass chowk Near Jackson Petrol Pump Ludhiana , , Ludhiana, Punjab - 141008",PB/0066-001
277,Reliance Fresh,"Reliance Market Division Khasra No. 2150/3 (2-18) 2151/2 (4-3) Kh Bathinda Harbast No 70 Bathinda Barnala Road NH 64 , , Bathinda, Punjab - 151001",PB/0066
278,Reliance Fresh,"Distribution Centre Central Warehouse Corporation Hehal , , Ranchi, Jharkhand - 834005",JH/0027
279,Reliance Fresh,"Distribution Centre C/o. S.N.D Enterprises Survey No.461/2C Puzhal Village, Ambattur Taluk , Redhills-Ambattur Road, Chennai, Tamil Nadu -600062",TN/0083-001
280,Reliance Fresh,"Reliance Market Division Com/G/01 C/o Dilip KR Mukherji Kalyanpur Satellite Township Project Mouja-Sitla, Asansol, Dist. Burdwan, , ASANSOL, West Bengal - 713301",WB/0110
281,Reliance Fresh,"Distribution Centre CWC Warehousing Complex Rana Pratap Bagh , , New Delhi, Delhi - 110033",DL/0094
282,Reliance Fresh,"Reliance Market Division Himalaya Mall opp Victoria Park Besides ISCON Mega City 120 Feet Ring Road , , BHAVNAGAR, Gujarat - 364001",GJ/0064-001
283,Reliance Fresh,"Distribution Centre NEAR DON BOSCO SCHOOL Naulura Road, YERRABALEM VILL, MANGALAGIRI TOWN, GUNTUR GUNTUR, Andhra Pradesh - 522503",AP/0070-009
284,Reliance Fresh,"Distribution Centre Plot No. 39, 42, 43, 52, 53, Pahal, Khurda , Bhubaneswar ,, Bhubaneswar, Orissa - 752101",OR/0031
285,Reliance Fresh,"Distribution Centre CWC Compound NH-47 , Kuriachira, Thrissur, Kerala - 680006",KL/0035
286,Reliance Fresh,"Reliance Market Division Saffron Tower Upper Ground Floor Situated at Village Paragpur GT Road , , Jalandhar, Punjab - 144005",PB/0066-003
287,Reliance Fresh,"Distribution Centre Sankrail Industrial Park (formerly Jalan Industrial Park) N.H.-6 Dhulaghari, Howrah , , Kolkata, West Bengal - 711302",WB/0091-001
288,Reliance Fresh,"Reliance Market Division Survey No. 451/1A, 2/1 Shivaji Nagar Near Civil Hospital Miraj & Kupwad City Corpn Taluka - Miraj, , Sangli, Maharashtra - 416416",MH/0292-003
289,Reliance Fresh,"Reliance Market Division Sungumberg Mall Ground Floor Village Ballo Majra NH21 Mohali kharar Road , , Mohali, Punjab - 140121",
290,Reliance Fresh,"Reliance Market Division Adjacent to Sun Network Building Madurai Melur Road Uttangudi MADURAI , , MADURAI, Tamil Nadu - 625107",
291,Reliance Fresh,"Distribution Centre Survey No 143/ B / 1 Opp IBP Petrol Pump Medchal Mandal , Highway Kandlakoi Village, Hyderabad, Telangana - 501401",TG/0027-0002
292,Reliance Fresh,"Distribution Centre Sy Nos. 15/1 and 16/1 Adakamaranahalli Village Dasanapura Hobli Bangalore North Taluk, , BANGALORE, Karnataka - 562123",
293,Reliance Fresh,"Reliance Market Division T.S.No. 729/2A and 730/2A T.S.Ward No.6 Trivandrum Road Palayamkottai Town Palayamkottai , , Tirunelveli, Tamil Nadu - 627001",
294,Reliance Fresh,"Distribution Centre Taj Nagar Road Jamalpur Chowk Village Taj Nagar Distt Gurgaon ., Tehsil - Farukhnagar, Gurgaon, Haryana - 122503",HR/0079-001
295,Reliance Fresh,"Distribution Centre VARUN WARE HOUSING CORPORATION C/o Varun Warhousing, KatkewadiI Wagholi, Gat No. 497 / 498, Taluka Haveli Pune, Maharashtra - 412207",MH/0214-005
296,Reliance Fresh,"Distribution Centre Village kotla Fazal Tehsil Bassi Pathana , Punjab, Sirhind - Fategarh Sahib, Punjab - 140406",PB/0060-001
297,Reliance Fresh,"Distribution Centre Warehouse Nos 77 & 80 Indian Corporation Dapoda Road Mankoli Naka Thane, Opp Gajanan Pertol Pump, Bhiwandi, Maharashtra - 421302",MH/0231
371,Reliance Fresh,"Door No 22-2-86 Main Road Bhimavaram West Godavari Bhimavaram, , Bheemavaram, Andhra Pradesh - 534201",AP/0070-007
372,Reliance Fresh,"63, Bhulabhai Desai Road Breach Candy, ,Mumbai, Maharashtra - 400026",
373,Reliance Fresh,"Cricket Club of India LTD Brabourn Stadium, Dinshaw Vatcha  Road, Mumbai, Maharashtra - 400020 ",
374,Reliance Fresh,"The Colaba Central Co-operative Consumers Wholesale & Retail Stores Ltd Hotel Majestic Colaba, Sahakari Bhandar, Mumbai, Maharashtra - 400001",MH/0231-0021
375,Reliance Fresh," 5 Colaba Chember, Ground Floor Shahid Bhagat Singh Road, Colaba , ,   Mumbai, Maharashtra - 400005",MH/0231-0021
376,Reliance Fresh,"Behind Dilwara Bldg Anushakti Nagar  , ,   Mumbai, Maharashtra - 400094 ",
377,Reliance Fresh,"Diamond Hotel Building, Central Avenue Raod, Near Ambedkar Garden  Chembur, , Mumbai, Maharashtra - 400071 ",
378,Reliance Fresh,"Reliance Market Division In front of Radha Krushna Magal Karyalay Near Gajanan maharaj templeGarkheda Aurangabad  , , Aurangabad, Maharashtra - 431001 ",MH/0214-001
379,Reliance Fresh,"Reliance Market Division City Mall 36 Mangala Chowk Bilaspur , , BILASPUR, Chhatisgarh - 495001 ",CT/0043
380,Reliance Fresh,"Reliance Market Division M K Shah Exports Limited D141 TTC Industrial Area Shiwrane Nerul Navi Mumbai , , Navi Mumbai, Maharashtra - 400706",
381,Reliance Fresh," 3R Society,Reconstructive Surgery Rehabilitation Recovery Cen Opposite Jain Temple, Research Raboli Centre, Mumbai, Maharashtra - 400093",
382,Reliance Fresh,"Muncipal Buildings, Ground Floor Next to Mansarover Hotel Bandra (West), Station Road ,, Mumbai, Maharashtra - 400050",
383,Reliance Fresh," Reliance Market Division  Assam Tea Warehousing Corporation  Tripura Road  Beltola Near AJILE Hospital Guwahati  , ,  Guwahati, Assam - 781022 ",AS/0046
391,Reliance Fresh,"Reliance Market Division 229/1 Junction Road Meyyanur Block No.5 Meyyanur Village Salem Taluka-Salem Dist , , Salem, Tamil Nadu - 636004",
392,Reliance Fresh,"Reliance Market Division Reliance Market PallavaramDoor No 83/1 Thiruneermalai Road Nagalkeni Chrompet , , Chennai, Tamil Nadu - 600086",
393,Reliance Fresh,"Reliance Market Division Plot C-1 Panchsheel Scheme Makarwali Road , , Ajmer, Rajasthan - 305001",
394,Reliance Fresh,"Reliance Market Division T.S. NO.9/1,NEW BLOCK 63 NEW WARD S TANJORE MAIN ROAD ARIYAMANGALAM VILLAGE , ,TRICHY, Tamil Nadu - 620010",
395,Reliance Fresh,"Reliance Market Division Advance Mills Compound Opp. Swaminarayan Temple Shahibaug Main Road Shahibaug, , AHMEDABAD, Gujarat - 380004",GJ/0052-006
396,Reliance Fresh,"Reliance Market Division Survey Field No 1314/1 Madhavaram Village, Ambattur Taluk Thiruvallur District , , Chennai, Tamil Nadu - 600060",TN/0106
397,Reliance Fresh,"Reliance Market Division Plot no 164/4 of town planning - IV Laxmi Peth Solapur City solapur district , , Solapur, Maharashtra - 413001",
399,Reliance Fresh,"Ascendas Park Square ITPB Bangalore Whitefield Road,, BANGALORE, Karnataka - 560066 ",KA/0088-003
428,Reliance Fresh,"Reliance Market Division G - 467 Road no.12 Vishwakarma Industrial Area ,, Jaipur, Rajasthan - 302013",RJ/0063
429,Reliance Fresh,"Reliance Market Division Sy Nos. 30/1+2/731/130/1+2/530/1+2/330/1 Village Gabbur Hubli Hobli Taluk Dharwad Dist ,, Hubli, Karnataka - 580028 ",
430,Reliance Fresh,"Reliance Market Division Opp Reliance Gujarati Medium School Petrochemicals Township Refinery Road Village Undhera Sector-1 PO Petrochemicals Township, , VADODARA, Gujarat - 391345",GJ/0064-003
431,Reliance Fresh,"Reliance Market Division Plot No.2/A Survey No.30 Scheme No. 3 Nana Mava ,, Rajkot, Gujarat - 360005  ",GJ/0064-004
432,Reliance Fresh,"Reliance Market Division Old No 69 69/1 32 33 34 35 36 37 New No. Perundurai Road Veeramamunivar Street Erode ,, Erode, Tamil Nadu - 638052 ",
433,Reliance Fresh,"Reliance Market Division Mahadik Shed Survey No. 123 Shiroli (P) Hatkanangle ,, Kolhapur, Maharashtra - 416122  ",
434,Reliance Fresh,"Reliance Market Division CTS No. 115 P B. Road K B Extension Municipal Corpn Ward No 11 ,, Davangere, Karnataka - 577002",
435,Reliance Fresh,"Reliance Market Division Ashima Lake City Mall Lower Gr. Flr Hoshangabad Road Village, Bawdiakalan Tehsil Huzur ,, Bhopal, Madhya Pradesh - 462026",
436,Reliance Fresh,"Reliance Market Division A block of TTMC Near Wilson Garden Shantinagar ,, Bangalore, Karnataka - 560027",
437,Reliance Fresh,"Reliance Market Division Ward No. 13 Holding No A 5-6 New Gopalpur Sarkarpool Budge Budge Trunk Road 24 ,, Kolkata, West Bengal - 700143",
438,Reliance Fresh,"Reliance Market Division Ennar Complex, Sf 6/4, Oddarpalayam,Trichy Road Ondipudur Post ,, Coimbatore, Tamil Nadu - 641016",
464,Reliance Fresh,"Matunga Gujarati Club Bldg N.M.Parekh Marg Behind Aurora Cinema Matunga, , Mumbai, Maharashtra - 400019",MH/0231-0016
465,Reliance Fresh,"Shiv Shakti Apt, next to Agar Bazaar S K Bole Road Prabhadevi ,, Mumbai, Maharashtra - 400028",
466,Reliance Fresh,"New Bombay Shopping Centre Vaikunthlal Mehta Marg Juhu Parle (W), ,, Mumbai, Maharashtra - 400049",MH/0231-0017
467,Reliance Fresh,"Reliance Market Division Village Nurpur NH-1 Adjoining Bawa Lal Dyal HP Filling station , , Jalandhar Jalandhar, Punjab - 144001",
583,Reliance Fresh,"Reliance Market Division No 1 200 Feet Road, Ponnaimmanmedu Madhavaram , , Chennai Madhavaram, Tamil Nadu - 600110",
584,Reliance Fresh,"Reliance Market Division Premises no. 7-4-7 7-4-8 7-4-9 7-4-107-4 Survey No.28/1 Bairamalguda Village Saroornagar Ma, , Hyderabad, Telangana - 500027",AP/0070-001
585,Reliance Fresh,"Reliance Market Division No:5 Trivandrum Road,Vannarappettai,Trinuveli Tirunelveli Corporation , , Tirunelveli, Tamil Nadu - 627002",
588,Reliance Fresh,"Reliance Market Division Parsik Estate Gut no. 141 Hissa No 1 (P) & 3 (P) Old Mumbai Pune Kalwa Villa ,, Mumbai, Maharashtra - 400605",MH/0286
589,Reliance Fresh,"Nagamani Towers Survey 682 Near Subramanya Swamy , , Chittoor, Andhra Pradesh - 517501",AP/0070-0010
612,Reliance Fresh,"Reliance Market Division D No-404 Beside SIMS Collage , , Guntur, Andhra Pradesh - 522001",AP/0087
661,Reliance Fresh,"Municipal No 5-87-7 Opposite Union Bank of India Main Road Guntur, Lakshmipuram, Guntur, Andhra Pradesh - 522002",AP/0070-0012
667,Reliance Fresh,"ISCON Mega Mall Nr. ISCON Mandir , SG Highway, Ahmedabad, Gujarat - 380015",GJ/0052
668,Reliance Fresh,"RIL Reliance Greens , Moti Khavdi, Jamnagar, Gujarat - 361140",GJ/0052-001
671,Reliance Fresh,"Reliance Market Division Village - Khamboj Meeracourt Chowk Hadbast No 348 Ajnala Road Airport Road , , Amritsar, Punjab - 143001",
672,Reliance Fresh,"Reliance Market Division JH Ambani Saraswati Vidya Mandir School Vesu Char Rasta Udhana Magdalla Road Vesu , , SURAT, Gujarat - 395007",GJ/0064
673,Reliance Fresh,"Reliance Market Division Survey No 25 R W No 11 B No 1 Moghalrajpuram Vijayawada Krishna District ,, Vijayawada, Andhra Pradesh - 520010",
686,Reliance Fresh,"Reliance Market Division Reliance Market Jalandhar PUDA Multiple Chhoti Baradari Part-II Opp. Govt. Medical College , , Jalandhar Jalandhar, Punjab - 144022",
691,Reliance Fresh,"FP NO.-05SUB PLOT NO-5/1 TP NO.-1/A Mouje-Bodakdevtalukacity , , Ahmedabad, Gujarat - 380055",
692,Reliance Fresh,"Opp Navrangpura Police Station Opp Neptune House , Mithakali Navrangpura, Ahmedabad, Gujarat - 380009",
695,Reliance Fresh,"Reliance Market Division Plot C-1 Panchsheel Scheme Makarwali Road , , Ajmer, Rajasthan - 581115",
696,Reliance Fresh,"Reliance Market Division 229/1 Junction Road Meyyanur Block No.5 Meyyanur Village Salem Taluka-Salem Dist , ,DHAMPUR, Tamil Nadu - 636004",
697,Reliance Fresh,"Reliance Market Division In front of Radha Krushna Magal Karyalay Near Gajanan maharaj templeGarkheda Aurangabad , , Shahabad, Maharashtra - 431001",MH/0292
698,Reliance Fresh,"Cricket Club of India LTD Brabourn Stadium , Dinshaw Vatcha  Road, Mumbai, Maharashtra - 400020",
731,Reliance Fresh,"Govindaprasad Cuttack Road , , Bhubaneswar, Orissa - 751006",
732,Reliance Fresh,"Reliance Market Division Plot No-B-1 Suzuki colony Near Guru Nanak Patrol Pump Bhilwara , , BHILWARA, Rajasthan - 311001",
735,Reliance Fresh,"Reliance Market Division No 1 200 Feet Road, Ponnaimmanmedu Madhavaram , , Chennai Madhavaram, Tamil Nadu - 600060",
736,Reliance Fresh,"Plot 756 Khata 344 Mouza - Cuttack Sahar Unit No.28 P.S Chauliaganj  ,, Cuttack, Orissa - 753004",
737,Reliance Fresh,"Reliance Market Division No:5 Trivandrum Road,Vannarappettai,Trinuveli Tirunelveli Corporation Ward-9 , , Tirunelveli, Tamil Nadu - 627001",
738,Reliance Fresh,"Nutan Bharat society Alkapuri , , Vadodara, Gujarat - 390007",
739,Reliance Fresh,"Ground Floor Balaji Arcade Shuklanagar Cross Roads United colony Mehsana nagar Road Nizampura, Santoshinagar Society opp/, Vadodara, Gujarat - 390002",
740,Reliance Fresh,"Near TVS Star Showroom Old Padra Road AIMS Oxygen , , Vadodara, Gujarat - 390020",GJ/0052-011
742,Reliance Fresh,"FP NO.-05SUB PLOT NO-5/1 TP NO.-1/A Mouje-Bodakdevtalukacity , , Ahmedabad, Gujarat - 380052",
743,Reliance Fresh,"ISCON Mega Mall Nr. ISCON Mandir , SG Highway, Ahmedabad, Gujarat - 380054",GJ/0052
744,Reliance Fresh,"Distribution Centre Plot No. 243 Khata No. 352/21 Mauza Village Pahal Khurda , , Bhubaneswar, Orissa - 752101",
755,Reliance Fresh,"Elements Mall Near DCM Market Ajmer Road , , Jaipur, Rajasthan - 302019",RJ/0054-002
757,Reliance Fresh,"LAKE CITY MALL 1 ASHOK NAGAR MAIN ROAD UDAIPUR , , Udaipur, Rajasthan - 313001",RJ/0054
759,Reliance Fresh,"Reliance Market Division Sy No 37/12 part of 31part of 32 Village Hinkal & Hootagally Industrial area Hunsur Road Mysore , , Mysore, Karnataka - 570018",
769,Reliance Fresh,"Reliance Retail Limited Distribution Centre 5-129 / 1 Near Hailand Chinnakakani Mangalagiri Mandalam , , Guntur, Andhra Pradesh - 522503",
770,Reliance Fresh,"Reliance Retail Limited 1207 & 1207 / 2777 Mouza- Bhubaneswar S Unit 36 Rajarani Brameswar Bag Nr Annapurna Towers Tankapani Road, , Bhubaneswar, Orissa - 751018",
774,Reliance Fresh,"Plot No. 812Cp IV RIICO Capital Mall Bhiwadi Industrial Area , , Alwar, Rajasthan - 301019",RJ/0054-003
776,Reliance Fresh,"Near Federal Bank Paravur Junction Alwaye West Thottakkattukara P.O Alwaye , , Cochin, Kerala - 683108",
782,Reliance Fresh,"Survey No 3071/01 East Fort Village - Chembukavu , , Thrissur, Kerala - 680005",KL/0035-002
783,Reliance Fresh,"RelianceMarketDivisionPremisesno.7-4-77-4-87-4-97-4-107-4CGSTSurveyNo.28/1BairamalgudaVillageSaroornagarMandalRangaRedd,,Hyderabad,Telangana-500027",AP/0087-001
787,Reliance Fresh,"Reliance Market Division Plot No 14 SY 145 Kallur Village Opp Radio Station Bellary road Kurnool , , Kurnool, Andhra Pradesh - 518003",
792,Reliance Fresh,"Reliance Market Division Ward No. 13 Holding No A 5-6 New Gopalpur Sarkarpool Budge Budge Trunk Road 24 parganas(S) , , Kolkata, West Bengal - 700143",
794,Reliance Fresh,"Reliance Market Division No. RS/LR 363 378 720 Mauza Doharia J. L No.45 Jessore Road Madhyamgram City Tehsil Barasat and District North 24 Par , , Kolkata, West Bengal - 700129",
795,Reliance Fresh,"Sy No: 15/5 BL-86Village Lalom Meenachil Palai , , Kochi, Kerala - 686575",
797,Reliance Fresh,"Reliance Market Division Reliance Market Jalandhar PUDA Multiplex Chhoti Baradari Part-II Opp Medical College, , JALANDHAR, Punjab - 144006",
801,Reliance Fresh,"Distribution Centre Village kotla Fazal Tehsil Bassi Pathana , Punjab, Sirhind Fategarh Sahib, Punjab - 140406",PB/0060-001
803,Reliance Fresh,"Distribution Centre Ground Floor Kattuparambil  Buidling V/152 C&D Ponnaran Jn Muppathapadam Kadvu Road; , , KOCHI, Kerala - 683110",
804,Reliance Fresh,"Reliance Market Division Khewat No-3 Khatauni No-6 Vill-Bir Bahadurgarh and Khewat No-30, Khatauni No-40 Village Kasba alias Rurki Tehsil Patiala, , Patiala, Punjab - 147021",
807,Reliance Fresh,"Reliance Market Division S.No. 254 & 259 Nizamabad Shivar Ward No.1 Block No.1 Vinayak Nagar Nizamabad , , NIZAMABAD, Telangana - 503001",
818,Reliance Fresh,"Reliance Market Division Plot number 24050607131428P& 2429 Delhi Road Dankuni JL number 93 Chandi T Distt.Hooghly , ,
Hooghly, West Bengal - 712310",
820,Reliance Fresh,"Reliance Market Division Plot Nos 1541 to 1621 NH6-Vill-Pakuria Mouza-Pakuria J L 54 PS - Domjur Dist Howrah , , Howrah, West Bengal - 711114",
821,Reliance Fresh,"Reliance Market Division Reliance Market Nurpur DC Village Nurpur NH-1 Adjoining Bawa Lal Dyal , , HP Filling Station Jalandhar, Punjab - 144001",
822,Reliance Fresh,"The Colaba Central Co-operative Consumers Wholesale & Retail Stores Ltd Hotel Majestic Colaba, Sahakari Bhandar, Mumbai, Maharashtra - 400005",
831,Reliance Fresh,"TS NO 2067/4A (P) Situate Near Door No 13-678 III-B Near APS RTC Bus Stand Srinivasa Nagar, , ANANTAPUR, Andhra Pradesh - 515001",AP/0070-003
832,Reliance Fresh,"Shyamkamal #C# Building, Agarwar Market Behind Dinanath Mangeshkar Hall Vile Parle (E) , , Mumbai, Maharashtra - 400057",
833,Reliance Fresh,"GF Trivedi Palace Trivedi Complex Above Sharda School Near Sheetal Nagar Station Church Road Mira road East, , Mumbai, Maharashtra - 401101",
838,Reliance Fresh,"Distribution Centre No 53/1 Opp Unibic Biscuit Factory Alaguru Heggadadevanapura Nelamangala Tlq, Golden Spa Road, Bangalore, Karnataka - 562123",
839,Reliance Fresh,"3R Society, Reconstructive Surgery Rehabilitation Recovery Centre Compound Opposite Jain Temple, Research Raboli Centre, Mumbai, Maharashtra - 400071",
840,Reliance Fresh,"BMG Mall Circular Road Rewari , , Rewari, Haryana - 123401",HR/0079-005
841,Reliance Fresh,"Chetak Apartment 19, Love Lane, Mazgaon , , Mumbai, Maharashtra - 400010",
842,Reliance Fresh,"Meenakshi Garden Adarsh Nagar Baba Tarana Road Near Gandhi Chowk Sonipat , , Sonipat, Haryana - 131001",
843,Reliance Fresh,"Municipal Market, 1st Floor, Gokul Dham Opp. Dindoshi Bus Depot, Goregaon (East), , , Mumbai, Maharashtra - 400073",
844,Reliance Fresh,"Crown Interiorz Mall 3.7 Km away from Badarpur Border , , Faridabad, Haryana - 121003",HR/0079
845,Reliance Fresh,"Town Survey Nos.85 & 95 Ward No.3 Block.3 GNT Road , Rajahmundry Town East Godavari Dis, Rajahmundry, Andhra Pradesh - 533101",AP/0070-002
846,Reliance Fresh,"Distribution Centre No 53/1 Opp Unibic Biscuit Factory Alaguru Heggadadevanapura Nelamangala Tlq, Golden Spa Road, Bangalore, Karnataka - 562123",
886,Reliance Fresh,"Gunjan Opp Hotel Prime , G.I.D.C, Vapi, Gujarat - 396195",
887,Reliance Fresh,"Opp. ICICI Bank Sevashram Road , Nr Panchbati Char Rasta, Bharuch, Gujarat - 392001",
888,Reliance Fresh,"Traffic and Transit Management Centre TTMC Vijayanagar , , BANGALORE, Karnataka - 560040",KA/0088
889,Reliance Fresh,"CMC Khata No 1402 Sarla Grand Begur Hobli Banerghatta, Bilekahalli Village, Bangalore, Karnataka - 560076",KA/0088-002
890,Reliance Fresh,"Plot no. 2132/A Atabhai Chowk Krishnanagar , Talaja Road, Bhavnagar, Gujarat - 364001",
891,Reliance Fresh,"O Mall Opp. Orma Marbles , NH-47 Byepass, Kochi, Kerala - 682024",KL/0035-001
892,Reliance Fresh,"West End Mall Aundh Sectore-2 Aundh Pune Maharashtra , , Pune, Maharashtra - 411007",MH/0214
893,Reliance Fresh,"Tain Square Bldg , B Fatima Nagar, Pune, Maharashtra - 411040",MH/0214-003
894,Reliance Fresh,"Survey No 8 Hissa No: 2B+2C Kharadi Haveli , Almonte Village, Pune, Maharashtra - 411014",MH/0214-002
895,Reliance Fresh,"Survey No 8 Hissa No: 2B+2C Kharadi Haveli , Almonte Village, Pune, Maharashtra - 411014",MH/0214-002
910,Reliance Fresh,"D Nos. 13-5-2 13-5-1/613-5-1/7 & 13-5-4/ Ramasomayajulu Street Suryaraopet Kakinada East Godavari , , Kakinada, Andhra Pradesh - 533001",
911,Reliance Fresh,"Abhi Towers Beside Hotel Tirumala Residency Renigunta Road , Nr. Railway Overbridge, Tirupati, Andhra Pradesh - 517501",
912,Reliance Fresh,"MBD Neopolis Mall 1121 / 1-2 1122 / 2 1120/2 1119-1113-1114 Barewal Avanna Ferozpur RoadAdj. Rajguru Nagar , , Ludhiana, Punjab - 141012",
915,Reliance Fresh,"Maneklal Road Opp Head Post Office , , Navsari, Gujarat - 396445",
978,Reliance Fresh,"Municipal Building,Ground Floor Next to Mansarovar Hotel Station Road,Bandra West , , Mumbai, Maharashtra - 400050",
981,Reliance Fresh,"Mangalam Towers Door No. 9 Reynolds Road Cantonment , , Tiruchirappalli, Tamil Nadu - 620001",
982,Reliance Fresh,"Plot No 74 and H.No 3-1-727/1 Dr Ambedkar Road Karim Nagar town , , Karimnagar, Telangana - 505001",
983,Reliance Fresh,"Spring Avenue Club Road Burve Road Kadakpada, Near Kdmc B-Ward Office, Kalyan - West Mumbai, Maharashtra - 421301",
984,Reliance Fresh,"Site No.61Ward Cdalal Market Laxmipuri , , KOLHAPUR, Maharashtra - 416002",
985,Reliance Fresh,"Survey No 3071/01 East Fort Village , Chembukavu, Thrissur, Kerala - 680005",
986,Reliance Fresh,"Galaxy Super Market 2/2, Sindhi Society Linking Sion Circle-Sion Station Opp. Gurukripa Restaurant, On Road., Mumbai, Maharashtra - 400022",
987,Reliance Fresh,"CYSR Gardens 5-15/1 Sy No 51/E Alwal Circle Malkajgiri Mandal Alwal Village GHMC RR Dist , , Hyderabad, Telangana - 500010",
988,Reliance Fresh,"Central City Mall Dr Dadasaheb Bhadkamkar Marg , Mumbai Central, Mumbai, Maharashtra - 400008",
989,Reliance Fresh,"New Jai Bharat Plot 7 & 8 Womens Hostel Bldg. Nerul Sec. 5, Beside Army Colony, Navi Mumbai, Maharashtra - 400706",
992,Reliance Fresh,"RCP Annex Ghansoli Thane Belapur Road Navi Mumbai , , Navi Mumbai, Maharashtra - 400701",
993,Reliance Fresh,"Acme Mall SV Road, Santacruz (W) MUMBAI , Santacruz (W), Mumbai, Maharashtra - 400054",
994,Reliance Fresh,"G-28&29 Lower Ground Floor L.B.S.Marg Kurla West Mumbai , , MUMBAI, Maharashtra - 400070",
997,Reliance Fresh,"H.No 13 -15/A 29 (OLD) CGST 4-8-89[New] Sy.Nos 206/1 & 207/1 Kalvakunta Sangareddt Town Medak Dist SGST , , Sangareddy, Telangana - 500038",
1004,Reliance Fresh,"H No. 64-65 Manvelpada Road Tal. Vasai Dist. Thane, Virar - E, Mumbai, Maharashtra - 401303",
1005,Reliance Fresh,"Cyber Residency Indira Nagar Gachibowli , Besides Indian Bank, Hyderabad, Telangana - 500032",
1006,Reliance Fresh,"City Survey nos.1999 2000 & 2001 Sheet No. 209 Opp Ayurvedic College , Ward no.10, Jamnagar, Gujarat - 361005",
1007,Reliance Fresh,"Sri Swastik Home Land Agencies Pvt Ltd Shop/ Premises At Fun Fiesta Multiplex Sriprastha Complex Nallasopra ( West ), Vasai, Dist. Thane, , Mumbai, Maharashtra - 401203",
1008,Reliance Fresh,"Santhom Commercial Complex Opp. Kottaramattam Bus Stand Pala , , Kochi, Kerala - 686575",
1009,Reliance Fresh,"Survey No 778/A 778/D Municipal No 7-7-348 & 7-7-349 , Old Alankar Theatre Alankar Chowr,Warangal, Telangana - 506001",
1011,Reliance Fresh,"Devpooja Builders PL D Victoria Mall Plot No 81-90 Shimpoli Road Borivali -W Mumbai, Shimpoli Road Borivali -W, Mumbai, Maharashtra - 400092",
1012,Reliance Fresh,"Fun Republic Mall Avinashi Road Peelamedu , , COIMBATORE, Tamil Nadu - 641004",
1130,Reliance Fresh,"Omaxe SRK Mall,3/26 Nagla Padi Road Delhi Agra Bye Pass Road UP Agra282002 IND",UP/0135-001
1131,Reliance Fresh,Ansal Plaza Grater Noida Phase 1 Shop No. AG - 596061  UP Noida596061 IND,UP/0135-002
1132,Reliance Fresh,"Mangalam Towers, Door No. 9, Reynolds Road, Cantonment, Tiruchirappalli TN TRICHY620001 IND",TN/0083-002
1133,Reliance Fresh,"Opp. Shahibaugh Police Chowki, Shahibaug GJ AHMEDABAD380004 IND",GJ/0052-010
1134,Reliance Fresh,"Suravi Fabtex Pvt.Ltd., No.3 Bhawani Singh Marg RJ JAIPUR302001 IND",RJ/0054-004
1135,Reliance Fresh,"Opp.Aruna Lodge Shop, No.68/1/P Kotha Gajuwaka, B.C. Road AP VISAKHAPATNAM530016 IND",AP/0070-0014
1136,Reliance Fresh,"Door No 49-52/1/16, Adarsha Towers, Santhipuram AP VISAKHAPATNAM530016 IND",AP/0070-0015
1137,Reliance Fresh,"Cyber Residency, Indira Nagar Gachibowli, Besides Indian Bank TG HYDERABAD500032 IND",TG/0027
1138,Reliance Fresh,"Venu Surya Vihar, M.No 54-13-5 Seethamadhara,Ward No 26 AP VISAKHAPATNAM530016 IND",AP/0070-0016
1139,Reliance Fresh,"Municipal No 8-1-346/1, Shaikpet, Tolichowki TG Hyderabad IND",TG/0027-0001
1140,Reliance Fresh,"Municipal No-76-16-8, Bypass Road Vijaywada, Bhavanipuram AP VIJAYAWADA520012 IND",AP/0070-0017
1141,Reliance Fresh,"Ground Floor No.73-1-10/173-1-13, Opp Durga Mahal MG Road AP VIJAYAWADA520010 IND",AP/0070-0018
1142,Reliance Fresh,"Pedda-Waltair Store, 8-1-84/A Sivajipalem Road, Peddawaltair, Near Ramalakshmi Apartment AP VISAKHAPATNAM530017 IND",AP/0070-0018
1143,Reliance Fresh,"Plot No. 01, Dwarkacity Center, Sector 13 DL NEW DELHI110078 IND",DL/0094-001
1144,Reliance Fresh,"D Nos. 13-5-2 13-5-1/613-5-1/7 & 13-5-4/, Ramasomayajulu Street Suryaraopet Kakinada East Godavari AP KAKINADA533001 IND",AP/0070-0020
1145,Reliance Fresh,"Gachibowli Village, Serilingampally Mandal Ranga Reddy Dist. TG HYDERABAD500032 IND",TG/0027-0003
1146,Reliance Fresh,"Ground Floor, Rosedale Plaza, Action Area III, New Town WB KOLKATA700156 IND",WB/0091-002
